id,context_annotations,lang,reply_settings,source,possibly_sensitive,created_at,public_metrics,text,author_id,conversation_id,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1520886681209036801,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",und,everyone,Twitter for Android,False,2022-05-01T22:03:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Wordle 316 4/6*

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩🟩🟩",265058433,1520886681209036801,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1520886680424796160,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟨🟨⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

#wordle",1496648974396280835,1520886680424796160,"{'hashtags': [{'start': 47, 'end': 54, 'tag': 'wordle'}]}",,,,
1520886679510396934,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:03:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩⬜🟨🟨
🟨🟩🟨🟨⬜
🟩🟩🟩🟩🟩",468571515,1520886679510396934,,,,,
1520886665610416130,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:03:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬜⬜⬜⬜🟨
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",2255528509,1520886665610416130,,,,,
1520886658555858944,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10045599546', 'name': 'Pokémon', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable. **NOTE: Annotations redirected to domain 130 ONLY on 8/7/18.'}}]",ja,everyone,Twitter for iPhone,False,2022-05-01T22:03:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","ポケモンWordle 6/10

⬛⬛⬛⬛⬛  🟩🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛

https://t.co/4knGlWduxH
 #ポケモンWordle",1390317090620379136,1520886658555858944,"{'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/4knGlWduxH', 'expanded_url': 'https://wordle.mega-yadoran.jp/', 'display_url': 'wordle.mega-yadoran.jp'}], 'hashtags': [{'start': 80, 'end': 91, 'tag': 'ポケモンWordle'}]}",,,,
1520886656882159625,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:03:30.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","#Wordle 317 6/6

⬛⬛🟨⬛🟨
⬛🟨🟩🟨🟨
🟨🟨🟩⬛🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩
I lost my streak :( 
Back to 1",149616965,1520886656882159625,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1520886656827600899,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:03:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 4/6

⬜⬜⬜⬜🟨
🟩⬜🟨⬜⬜
🟩🟩🟨⬜🟨
🟩🟩🟩🟩🟩
 https://t.co/lHhbYT59EL",151363088,1520886656827600899,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/lHhbYT59EL', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520886652335443991,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",fr,everyone,Twitter for Android,False,2022-05-01T22:03:29.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #113 3/6

⬛⬛🟨🟨🟩
🟩🟨🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/m5VDYSuM6Y

Classique 🤝",611788548,1520886652335443991,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/m5VDYSuM6Y', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1520886644664119304,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,everyone,Twitter Web App,False,2022-05-01T22:03:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 317 5/6

⬜⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/bkTOPMkhi3",1468474483283578880,1520886644664119304,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/bkTOPMkhi3', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520886638494339072,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2574518459,1520886638494339072,,,,,
1520886635864502277,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:03:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 5/6

⬜⬜⬜⬜🟨
🟨⬜⬜⬜🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/9LLzAmshrS",1327095008,1479785665055404032,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/9LLzAmshrS', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"[{'type': 'replied_to', 'id': '1520339894547238916'}]",1327095008,
1520886634383822855,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩",270911821,1520886634383822855,,,,,
1520886631406125056,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPad,False,2022-05-01T22:03:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟨🟨⬜🟨⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",23153578,1520886631406125056,,,,,
1520886631397482496,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",en,everyone,WordleGame_Bot,False,2022-05-01T22:03:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Twitter Plays #Wordle #236
Reply with a valid guess

E   M   B   E   R
⬜⬜⬜⬜⬜
C   O   A   S   T
⬜🟨⬜⬜🟩

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛

⬛⬛⬛⬛⬛",1503917778977366018,1520886631397482496,"{'hashtags': [{'start': 14, 'end': 21, 'tag': 'Wordle'}]}",,,,
1520886625131237376,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟨🟨⬜⬜⬜
🟨⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",922211646994608128,1520886625131237376,,,,,
1520886599961165825,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:16.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @worldofitto: Wordle 316 6/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1514444644196704265,1520886599961165825,"{'mentions': [{'start': 3, 'end': 15, 'username': 'worldofitto', 'id': '1514444644196704265'}]}",,"[{'type': 'retweeted', 'id': '1520886581200048128'}]",,
1520886588481417217,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:03:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 3/6

⬜🟨⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 
#DailyDoseOfAddiction",1439169901374148608,1520886588481417217,"{'hashtags': [{'start': 35, 'end': 56, 'tag': 'DailyDoseOfAddiction'}]}",,,,
1520886584253448192,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬛⬛🟨🟨🟩
🟨🟨⬛⬛🟩
⬛⬛🟨🟨🟩
⬛⬛🟨🟩🟩
🟩🟩🟩🟩🟩

📖",817996926960300033,1520886584253448192,,,,,
1520886581200048128,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:12.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛🟩
⬛🟨⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
🟨🟩⬛⬛🟩
🟩🟩🟩🟩🟩",1514444644196704265,1520886581200048128,,,,,
1520886579547578368,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜🟨⬜🟩⬜
⬜🟨⬜🟨⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩🟩",1390392975524605958,1520886579547578368,,,,,
1520886579169878019,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:03:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

i fucking hate this game

⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1150468565570473984,1520886579169878019,,,,,
1520886572232712192,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:03:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

🟨🟨⬛🟨⬛
🟨⬛🟩🟩⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩

omds 6th guess again",960130468137046016,1520886572232712192,,,,,
1520886570949259271,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",283891122,1520886570949259271,,,,,
1520886563504283648,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#AlWird 97 5/8 🥈

⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟩
🟨⬜🟨🟨🟩
⬜🟨🟨🟩🟩
🟩🟩🟩🟩🟩
Arabic Wordle",470532954,1520886563504283648,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'AlWird'}]}",,,,
1520886558127132672,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1096135323195568129', 'name': 'Tetris', 'description': 'Tetris'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for Android,False,2022-05-01T22:03:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","まさにテトリス
Wordle 317 3/6

⬛🟨⬛⬛⬛
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",123731201,1520886558127132672,,,,,
1520886551055585282,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:03:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","This was a different one. 
Wordle 316 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
🟨⬜⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",6326222,1520886551055585282,,,,,
1520886544537587713,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:03:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 317 4/6

⬜⬜🟨⬜⬜
⬜⬜⬜⬜🟨
🟨⬜⬜⬜🟩
🟩🟩🟩🟩🟩",104133206,1520886544537587713,,,,,
1520886542905929729,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:03:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 3/6

🟩⬛⬛⬛🟨
⬛🟨🟩⬛⬛
🟩🟩🟩🟩🟩",113819654,1520886542905929729,,,,,
1520886539689275392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:03:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬜⬜🟨⬜🟩
🟩🟨⬜⬜⬜
🟩🟩🟩🟩🟩",5167941,1520886539689275392,,,,,
1520886525931945984,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:02:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩🟩⬛🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1346692761714524160,1520886525931945984,,,,,
1520886521238372352,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:02:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 316 4/6

⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",2936998690,1520886521238372352,,,,,
1520886520634384384,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:02:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}","Wordle 317 3/6

⬜🟨⬜🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩

#DailyDoseOfAddiction https://t.co/bHzRU48aj1",1439169901374148608,1520886520634384384,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/bHzRU48aj1', 'expanded_url': 'https://twitter.com/07_flawsome/status/1519808583835295744', 'display_url': 'twitter.com/07_flawsome/st…'}], 'hashtags': [{'start': 35, 'end': 56, 'tag': 'DailyDoseOfAddiction'}]}",,"[{'type': 'quoted', 'id': '1519808583835295744'}]",,
1520886514712035329,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:02:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Tildes #62 4/6

⬜⬜⬜🟨⬜⬜
⬜⬜🟨🟩⬜🟨
🟨🟨⬜🟩⬜🟨
🟩🟩🟩🟩🟩🟩
 https://t.co/w5kOracOH3",1013958820790521857,1520886514712035329,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/w5kOracOH3', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1520886511016857602,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:02:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Asi me siento

Wordle (ES)  #115 4/6

⬜🟨⬜⬜🟨
⬜🟩⬜⬜🟨
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/ZsL7KZaCCT",266705290,1480863545629757440,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/ZsL7KZaCCT', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"[{'type': 'replied_to', 'id': '1520610300755468288'}]",266705290,
1520886504775733248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:02:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","soooo close
Wordle 317 4/6

🟨⬜⬜⬜🟩
⬜🟨🟨⬜🟩
⬜⬜🟩🟩🟩
🟩🟩🟩🟩🟩",224386196,1520886504775733248,,,,,
1520886496072503297,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:02:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",2800034442,1520886496072503297,,,,,
1520886488833171457,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:02:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Se intento...
Wordle (ES)  #115 X/6

🟨⬜🟨⬜🟨
🟨🟩⬜⬜🟨
⬜🟩🟨⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
 https://t.co/BdgRNDP7NH",37438154,1520886488833171457,"{'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/BdgRNDP7NH', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520886484676616192,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070731963944787968', 'name': 'Questlove', 'description': 'African-American musician'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1070731963944787968', 'name': 'Questlove', 'description': 'African-American musician'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:02:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@questlove I'd like to blame ""great way to start the week"" for distracting me, but that's not true. Starting the week a failure............... that's true.
Wordle 316 X/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟨
⬛🟩⬛🟩⬛
⬛🟩⬛🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛",1179003422080667648,1520884328527536128,"{'mentions': [{'start': 0, 'end': 10, 'username': 'questlove', 'id': '14939981'}]}",,"[{'type': 'replied_to', 'id': '1520884328527536128'}]",14939981,
1520886473285079040,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:02:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟨🟨⬛⬛⬛
⬛🟨⬛⬛🟩
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩",80212711,1520886473285079040,,,,,
